Tweet,Timestamp,Processed Tweet,polarity,subjectivity,label
"RT @AnisPFI: Violence is created during genuine peoples protest &amp; what happens next:
Bhima Koregaon - Witch-hunt of Dalit and Tribal activi…",2021-01-27 11:46:07,violence created genuine people protest amp happens next bhima koregaon - witch-hunt dalit tribal activi,0.2,0.25,1.0
RT @CanadianDogra: I don’t know who is gonna read it but if you are reading it don’t argue and don’t give your opinion with RW or LW. Neith…,2021-01-27 11:45:40,dont know gonna read reading dont argue dont give opinion rw lw neith,0.0,0.0,0.0
Farmers’ Protest: Republic Day violence part of ‘dirty conspiracy’ against peaceful struggle : Farmers’ body… https://t.co/SzkQaU2N6M,2021-01-27 11:45:00,farmer protest republic day violence part dirty conspiracy peaceful struggle farmer body,-0.175,0.65,-1.0
"RT @IndiaToday: The All India Kisan Sangharsh Coordination Committee (AIKSCC) has withdrawn its support from the farmers' protest saying ""t…",2021-01-27 11:44:56,india kisan sangharsh coordination committee aikscc withdrawn support farmer protest saying,0.0,0.0,0.0
RT @DrSundara3: Farmers’ protest not addressed by the Centre for so long. The government appears disconnected with the people’s issues. Is…,2021-01-27 11:44:44,farmer protest addressed centre long government appears disconnected people issue,-0.05,0.4,-1.0
"RT @AnisPFI: Violence is created during genuine peoples protest &amp; what happens next:
Bhima Koregaon - Witch-hunt of Dalit and Tribal activi…",2021-01-27 11:44:40,violence created genuine people protest amp happens next bhima koregaon - witch-hunt dalit tribal activi,0.2,0.25,1.0
"RT @the_hindu: “The matter is serious because when the protest was going on peacefully for last two months then suddenly, how it turned int…",2021-01-27 11:44:23,matter serious protest going peacefully last two month suddenly turned int,-0.1111111111111111,0.41111111111111115,-1.0
"RT @IAmAmnaNawaz: For more than two months, farmers in India have led an historic protest outside the capital. 

Police have used tear gas,…",2021-01-27 11:43:20,two month farmer india led historic protest outside capital police used tear gas,0.0,0.025,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 11:42:59,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @IndiaToday: Both the farmers' unions condemned the violence that broke out during the tractor march in New Delhi on Republic Day 
#Farm…",2021-01-27 11:40:22,farmer union condemned violence broke tractor march new delhi republic day,0.13636363636363635,0.45454545454545453,1.0
"RT @htTweets: #FarmLaws | BKU (Bhanu) chief withdraws support from farmers' protest, says 'deeply pained'

https://t.co/lxBnmC6uL2

#Farmer…",2021-01-27 11:40:09,bku bhanu chief withdraws support farmer protest say deeply pained,0.0,0.4,0.0
"RT @IndiaToday: Both the farmers' unions condemned the violence that broke out during the tractor march in New Delhi on Republic Day 
#Farm…",2021-01-27 11:40:03,farmer union condemned violence broke tractor march new delhi republic day,0.13636363636363635,0.45454545454545453,1.0
"RT @IndiaToday: Both the farmers' unions condemned the violence that broke out during the tractor march in New Delhi on Republic Day 
#Farm…",2021-01-27 11:39:35,farmer union condemned violence broke tractor march new delhi republic day,0.13636363636363635,0.45454545454545453,1.0
"RT @AnisPFI: Violence is created during genuine peoples protest &amp; what happens next:
Bhima Koregaon - Witch-hunt of Dalit and Tribal activi…",2021-01-27 11:39:21,violence created genuine people protest amp happens next bhima koregaon - witch-hunt dalit tribal activi,0.2,0.25,1.0
"RT @ndtv: #FarmersProtest | Heavy Police Presence At Red Fort; 86 Cops Injured, 15 Cases Filed
Live Updates: https://t.co/eUNWYnOE2v https:…",2021-01-27 11:39:01,heavy police presence red fort cop injured case filed live update,-0.02121212121212122,0.3333333333333333,-1.0
"RT @PencyS: Media - This is not the way to do #Protest 

Farmers - This is not the way to do #Journalism 

#FarmersProtest #RepublicDay #Go…",2021-01-27 11:38:49,medium - way farmer - way,0.0,0.0,0.0
"RT @ndtv: #FarmersProtest | Day After Clashes, Farmer Leaders To Address Protesters Today https://t.co/3nKlExxrmn https://t.co/8EHtFPXerO",2021-01-27 11:38:35,day clash farmer leader address protester today,0.0,0.0,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 11:38:12,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @IndiaToday: Both the farmers' unions condemned the violence that broke out during the tractor march in New Delhi on Republic Day 
#Farm…",2021-01-27 11:38:09,farmer union condemned violence broke tractor march new delhi republic day,0.13636363636363635,0.45454545454545453,1.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 11:38:09,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @IndiaToday: Both the farmers' unions condemned the violence that broke out during the tractor march in New Delhi on Republic Day 
#Farm…",2021-01-27 11:37:11,farmer union condemned violence broke tractor march new delhi republic day,0.13636363636363635,0.45454545454545453,1.0
"RT @PencyS: Media - This is not the way to do #Protest 

Farmers - This is not the way to do #Journalism 

#FarmersProtest #RepublicDay #Go…",2021-01-27 11:36:52,medium - way farmer - way,0.0,0.0,0.0
"RT @htTweets: #FarmLaws | BKU (Bhanu) chief withdraws support from farmers' protest, says 'deeply pained'

https://t.co/lxBnmC6uL2

#Farmer…",2021-01-27 11:36:20,bku bhanu chief withdraws support farmer protest say deeply pained,0.0,0.4,0.0
"RT @PencyS: Media - This is not the way to do #Protest 

Farmers - This is not the way to do #Journalism 

#FarmersProtest #RepublicDay #Go…",2021-01-27 11:35:45,medium - way farmer - way,0.0,0.0,0.0
"RT @IndiaToday: Both the farmers' unions condemned the violence that broke out during the tractor march in New Delhi on Republic Day 
#Farm…",2021-01-27 11:35:30,farmer union condemned violence broke tractor march new delhi republic day,0.13636363636363635,0.45454545454545453,1.0
"#FarmLaws | BKU (Bhanu) chief withdraws support from farmers' protest, says 'deeply pained'… https://t.co/GHWP7gDt7N",2021-01-27 11:35:16,bku bhanu chief withdraws support farmer protest say deeply pained,0.0,0.4,0.0
"RT @IndiaToday: Both the farmers' unions condemned the violence that broke out during the tractor march in New Delhi on Republic Day 
#Farm…",2021-01-27 11:35:03,farmer union condemned violence broke tractor march new delhi republic day,0.13636363636363635,0.45454545454545453,1.0
Both the farmers' unions condemned the violence that broke out during the tractor march in New Delhi on Republic Da… https://t.co/2NZXyIZL7s,2021-01-27 11:34:56,farmer union condemned violence broke tractor march new delhi republic da,0.13636363636363635,0.45454545454545453,1.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 11:34:23,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 11:33:28,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @IndiaToday: Over 300 #DelhiPolice personnel injured in tractor rally violence, 22 FIRs filed | #TractorRally #FarmersProtest 
LIVE upda…",2021-01-27 11:31:46,personnel injured tractor rally violence fir filed live upda,0.13636363636363635,0.5,1.0
"Dear Fellow Indian citizens,Farmers protest is also watching your interest. Amendments in Essential commodities Act… https://t.co/qlv6nqSlii",2021-01-27 11:30:47,dear fellow indian citizensfarmers protest also watching interest amendment essential commodity act,0.0,0.3,0.0
"RT @htTweets: #FarmLaws | AIKSCC withdraws from farmers' protest

https://t.co/lxBnmC6uL2 https://t.co/YhuwPyxdhC",2021-01-27 11:30:10,aikscc withdraws farmer protest,0.0,0.0,0.0
"RT @htTweets: #FarmLaws | AIKSCC withdraws from farmers' protest

https://t.co/lxBnmC6uL2 https://t.co/YhuwPyxdhC",2021-01-27 11:30:08,aikscc withdraws farmer protest,0.0,0.0,0.0
"RT @NizamFoujdar: Tractors rumble across the South in solidarity.

Farmers hold protest demonstrations in Kerala, Karnataka and Telangana d…",2021-01-27 11:30:03,tractor rumble across south solidarity farmer hold protest demonstration kerala karnataka telangana,0.0,0.0,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 11:29:24,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"#FarmLaws | AIKSCC withdraws from farmers' protest

https://t.co/lxBnmC6uL2 https://t.co/YhuwPyxdhC",2021-01-27 11:29:09,aikscc withdraws farmer protest,0.0,0.0,0.0
"#FarmersProtests | Farmers leader VM Singh, All India Kisan Sangharsh Coordination Committee withdraws from farmers… https://t.co/49gHzKxfu6",2021-01-27 11:28:21,farmer leader vm singh india kisan sangharsh coordination committee withdraws farmer,0.0,0.0,0.0
"RT @AnisPFI: Violence is created during genuine peoples protest &amp; what happens next:
Bhima Koregaon - Witch-hunt of Dalit and Tribal activi…",2021-01-27 11:27:31,violence created genuine people protest amp happens next bhima koregaon - witch-hunt dalit tribal activi,0.2,0.25,1.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 11:26:27,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @IndiaToday: The All India Kisan Sangharsh Coordination Committee (AIKSCC) has withdrawn its support from the farmers' protest saying ""t…",2021-01-27 11:26:22,india kisan sangharsh coordination committee aikscc withdrawn support farmer protest saying,0.0,0.0,0.0
"RT @MDTayyab_Zafar: today i attended ""kisaan bagh"" Protest at Delhi Gate Aurangabad for support Farmers.
i believe in peace i hate Violence…",2021-01-27 11:26:08,today attended kisaan bagh protest delhi gate aurangabad support farmer believe peace hate violence,-0.8,0.9,-1.0
#FarmersProtest | I am deeply pained by whatever happened in Delhi yesterday and ending our 58-day protest: Thakur… https://t.co/goyLDcrmPh,2021-01-27 11:25:36,deeply pained whatever happened delhi yesterday ending -day protest thakur,0.0,0.4,0.0
"RT @AnisPFI: Violence is created during genuine peoples protest &amp; what happens next:
Bhima Koregaon - Witch-hunt of Dalit and Tribal activi…",2021-01-27 11:24:01,violence created genuine people protest amp happens next bhima koregaon - witch-hunt dalit tribal activi,0.2,0.25,1.0
"RT @IndiaToday: The All India Kisan Sangharsh Coordination Committee (AIKSCC) has withdrawn its support from the farmers' protest saying ""t…",2021-01-27 11:23:37,india kisan sangharsh coordination committee aikscc withdrawn support farmer protest saying,0.0,0.0,0.0
Why the innocents always have to suffer in protest whether it is the police or the farmers. #PeacefulProtest #India… https://t.co/oxV17D2YFZ,2021-01-27 11:23:02,innocent always suffer protest whether police farmer,0.5,0.7,1.0
"RT @IndiaToday: The All India Kisan Sangharsh Coordination Committee (AIKSCC) has withdrawn its support from the farmers' protest saying ""t…",2021-01-27 11:22:58,india kisan sangharsh coordination committee aikscc withdrawn support farmer protest saying,0.0,0.0,0.0
"RT @IndiaToday: The All India Kisan Sangharsh Coordination Committee (AIKSCC) has withdrawn its support from the farmers' protest saying ""t…",2021-01-27 11:22:40,india kisan sangharsh coordination committee aikscc withdrawn support farmer protest saying,0.0,0.0,0.0
"RT @harjinder108: Let's be clear

Since September #FarmersProtest has been ongoing

After 4 months they finally cross into Delhi 

4 months…",2021-01-27 11:22:28,let clear since september ongoing month finally cross delhi month,0.05000000000000001,0.19166666666666665,1.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 11:21:51,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
#Katyayan #bananarepublic #HinduRashtra #FarmersProstests #FarmersProtest #DelhiPolice #मोदी_राजधर्म_निभाओ… https://t.co/6hLMigqiPc,2021-01-27 11:21:30,,0.0,0.0,0.0
"RT @DemocracySpeak: Abhay Singh Chautala resigns from the post of Haryana MLA in support of farmers protest. 

https://t.co/tQ814gqCrw 

#F…",2021-01-27 11:21:02,abhay singh chautala resigns post haryana mla support farmer protest,0.0,0.0,0.0
RT @vishwamTOI: Sardar V M Singh of Rashtriya Kisan Mazdoor Sangathan (RKMS) withdraws from the ongoing farmers’ protest. The RKSM members…,2021-01-27 11:20:59,sardar v singh rashtriya kisan mazdoor sangathan rkms withdraws ongoing farmer protest rksm member,0.0,0.0,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 11:20:29,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
Who has weaken the farmers peaceful protest in Delhi overnight after violent tractor rally. How government gain and… https://t.co/tSfKjSXWCv,2021-01-27 11:19:51,weaken farmer peaceful protest delhi overnight violent tractor rally government gain,-0.275,0.75,-1.0
Sardar V M Singh of Rashtriya Kisan Mazdoor Sangathan (RKMS) withdraws from the ongoing farmers’ protest. The RKSM… https://t.co/XEUdAj5teQ,2021-01-27 11:19:09,sardar v singh rashtriya kisan mazdoor sangathan rkms withdraws ongoing farmer protest rksm,0.0,0.0,0.0
"RT @PencyS: Media - This is not the way to do #Protest 

Farmers - This is not the way to do #Journalism 

#FarmersProtest #RepublicDay #Go…",2021-01-27 11:18:08,medium - way farmer - way,0.0,0.0,0.0
